Squad_Code,Squad_Name,Text
74432c0c,St-Andrews-FC,St-Andrews-FC-Match-Logs-All-Competitions
b441e777,Stansfeld-OandBC,Stansfeld-OandBC-Match-Logs-All-Competitions
1c9242b4,Stansted-FC,Stansted-FC-Match-Logs-All-Competitions
fb1591bd,Stanway-Rovers-FC,Stanway-Rovers-FC-Match-Logs-All-Competitions
0535e90f,Staveley-Miners-Welfare-FC,Staveley-Miners-Welfare-FC-Match-Logs-All-Competitions
2eafca3b,Stella-Maris-Douarnenez,Stella-Maris-Douarnenez-Match-Logs-All-Competitions
aca0450a,Stevenage,Stevenage-Match-Logs-All-Competitions
2c7f18b0,Steyning-Town-FC,Steyning-Town-FC-Match-Logs-All-Competitions
47ed6b9e,St-Helens-Town,St-Helens-Town-Match-Logs-All-Competitions
f9f7568b,St-Ives-Town-FC,St-Ives-Town-FC-Match-Logs-All-Competitions
835780fa,St-Margaretsbury-FC,St-Margaretsbury-FC-Match-Logs-All-Competitions
c50b2ef4,St-Neots-Town-FC,St-Neots-Town-FC-Match-Logs-All-Competitions
c6ce4b54,Stockport-County,Stockport-County-Match-Logs-All-Competitions
da844a1a,Stocksbridge-Park-Steels-FC,Stocksbridge-Park-Steels-FC-Match-Logs-All-Competitions
f2d6b769,Stockton-Town-FC,Stockton-Town-FC-Match-Logs-All-Competitions
17892952,Stoke-City,Stoke-City-Match-Logs-All-Competitions
2ce8f8f5,Stone-Old-Alleynians-FC,Stone-Old-Alleynians-FC-Match-Logs-All-Competitions
c807ab11,Stotfold-FC,Stotfold-FC-Match-Logs-All-Competitions
b1dea8b9,Stourbridge-FC,Stourbridge-FC-Match-Logs-All-Competitions
f1ef66fc,Stourport-Swifts-FC,Stourport-Swifts-FC-Match-Logs-All-Competitions
f8c64351,Stowmarket-Town-FC,Stowmarket-Town-FC-Match-Logs-All-Competitions
6c7338c6,St-Panteleimon-FC,St-Panteleimon-FC-Match-Logs-All-Competitions
54864664,St-Pauli,St-Pauli-Match-Logs-All-Competitions
545b8a92,Stratford-Town-FC,Stratford-Town-FC-Match-Logs-All-Competitions
02c5a520,Street-FC,Street-FC-Match-Logs-All-Competitions
88b9c0e6,Studley-FC,Studley-FC-Match-Logs-All-Competitions
ee8f53af,Stuttgarter-Kickers,Stuttgarter-Kickers-Match-Logs-All-Competitions
2959ee71,Stuttgart-II,Stuttgart-II-Match-Logs-All-Competitions
64b0854d,SU-Dives,SU-Dives-Match-Logs-All-Competitions
35727fba,Sud-Nivernais-Imphy-Decize,Sud-Nivernais-Imphy-Decize-Match-Logs-All-Competitions
8ef52968,Sunderland,Sunderland-Match-Logs-All-Competitions
aea3ecb9,Sunderland-Ryhope-Community-Association-FC,Sunderland-Ryhope-Community-Association-FC-Match-Logs-All-Competitions
ffd57349,Sun-Postal-Sports-FC,Sun-Postal-Sports-FC-Match-Logs-All-Competitions
2b275f24,Sutton-Athletic-FC,Sutton-Athletic-FC-Match-Logs-All-Competitions
9384d0a4,Sutton-Coldfield-Town-FC,Sutton-Coldfield-Town-FC-Match-Logs-All-Competitions
7ef53dcf,Sutton-United,Sutton-United-Match-Logs-All-Competitions
12f3ced6,SV-1919-Ober-Olm,SV-1919-Ober-Olm-Match-Logs-All-Competitions
5bf4fa86,SV-67-Weinberg,SV-67-Weinberg-Match-Logs-All-Competitions
4cef4165,SV-Alberweiler,SV-Alberweiler-Match-Logs-All-Competitions
eca78ff6,SV-Alemannia-Waldalgesheim,SV-Alemannia-Waldalgesheim-Match-Logs-All-Competitions
b4043eb2,SV-Atlas-Delmenhorst,SV-Atlas-Delmenhorst-Match-Logs-All-Competitions
b6a809d8,SV-Budberg,SV-Budberg-Match-Logs-All-Competitions
a6882ace,SV-DrochtersenAssel,SV-DrochtersenAssel-Match-Logs-All-Competitions
5ac21fc8,SV-Eichede,SV-Eichede-Match-Logs-All-Competitions
ad5c423d,SV-Gottelborn,SV-Gottelborn-Match-Logs-All-Competitions
41bc535a,SV-Gottenheim,SV-Gottenheim-Match-Logs-All-Competitions
e14d6baf,SV-Hegnach,SV-Hegnach-Match-Logs-All-Competitions
11a6ae86,SV-Holzbach,SV-Holzbach-Match-Logs-All-Competitions
2cca410b,SV-Linx,SV-Linx-Match-Logs-All-Competitions
4ed1418c,SV-Meppen,SV-Meppen-Match-Logs-All-Competitions
59f8532f,SV-Morlautern,SV-Morlautern-Match-Logs-All-Competitions
3ea7a4b6,SV-Oberachern,SV-Oberachern-Match-Logs-All-Competitions
f7b1bcce,SV-Rodinghausen,SV-Rodinghausen-Match-Logs-All-Competitions
171d2a88,SV-Straelen,SV-Straelen-Match-Logs-All-Competitions
bc454d16,SV-Todesfelde,SV-Todesfelde-Match-Logs-All-Competitions
23b6ce6c,SV-Viktoria-Waldenrath-Straeten,SV-Viktoria-Waldenrath-Straeten-Match-Logs-All-Competitions
d38e4870,SV-Waldkirch,SV-Waldkirch-Match-Logs-All-Competitions
1d286764,Swaffham-Town-FC,Swaffham-Town-FC-Match-Logs-All-Competitions
fb10988f,Swansea-City,Swansea-City-Match-Logs-All-Competitions
ed3b57a3,Swindon-Supermarine-FC,Swindon-Supermarine-FC-Match-Logs-All-Competitions
1b295b25,Swindon-Town,Swindon-Town-Match-Logs-All-Competitions
885d3e68,Tadcaster-Albion-AFC,Tadcaster-Albion-AFC-Match-Logs-All-Competitions
d1ac93bf,Tadley-Calleva-FC,Tadley-Calleva-FC-Match-Logs-All-Competitions
06f4de43,Takeley-FC,Takeley-FC-Match-Logs-All-Competitions
6711b681,Tamworth,Tamworth-Match-Logs-All-Competitions
bb417eba,Tarbes-Pyrenees-Football,Tarbes-Pyrenees-Football-Match-Logs-All-Competitions
da8d9837,TA-Rennes,TA-Rennes-Match-Logs-All-Competitions
3842cbd0,Taunton-Town-FC,Taunton-Town-FC-Match-Logs-All-Competitions
ab9e500c,Tavistock-AFC,Tavistock-AFC-Match-Logs-All-Competitions
24f2f3cc,Team-Northumbria-FC,Team-Northumbria-FC-Match-Logs-All-Competitions
52ea1ae3,Team-Solent-FC,Team-Solent-FC-Match-Logs-All-Competitions
591f08b4,Telford-United,Telford-United-Match-Logs-All-Competitions
000589ed,Teversal-FC,Teversal-FC-Match-Logs-All-Competitions
05c0b0d4,Thackley-FC,Thackley-FC-Match-Logs-All-Competitions
3bf9eea9,Thame-Rangers-FC,Thame-Rangers-FC-Match-Logs-All-Competitions
136b42b5,Thamesmead-Town-FC,Thamesmead-Town-FC-Match-Logs-All-Competitions
3fd10f76,Thame-United-FC,Thame-United-FC-Match-Logs-All-Competitions
8b0a9f67,Thatcham-Town-FC,Thatcham-Town-FC-Match-Logs-All-Competitions
a95ddbf0,Thetford-Town-FC,Thetford-Town-FC-Match-Logs-All-Competitions
f4eb3e9b,Thornaby-FC,Thornaby-FC-Match-Logs-All-Competitions
1ff54516,Thornbury-Town-FC,Thornbury-Town-FC-Match-Logs-All-Competitions
a0263aa3,Three-Bridges-FC,Three-Bridges-FC-Match-Logs-All-Competitions
65608010,Thurrock-FC,Thurrock-FC-Match-Logs-All-Competitions
1f535bea,Tilbury-FC,Tilbury-FC-Match-Logs-All-Competitions
3be23b97,Tiverton-Town-FC,Tiverton-Town-FC-Match-Logs-All-Competitions
c716a28c,Tividale-FC,Tividale-FC-Match-Logs-All-Competitions
50b284c9,Tonbridge-Angels-FC,Tonbridge-Angels-FC-Match-Logs-All-Competitions
8871589e,Tooting-and-Mitcham-United-FC,Tooting-and-Mitcham-United-FC-Match-Logs-All-Competitions
e06606a6,Tooting-Bec-FC,Tooting-Bec-FC-Match-Logs-All-Competitions
be934956,Torpoint-Athletic-FC,Torpoint-Athletic-FC-Match-Logs-All-Competitions
02d8c2aa,Torquay-United,Torquay-United-Match-Logs-All-Competitions
3e6b6050,Torrington-FC,Torrington-FC-Match-Logs-All-Competitions
28fedcf7,Totton-and-Eling,Totton-and-Eling-Match-Logs-All-Competitions
2c916028,Toulouse-Metropole-FC,Toulouse-Metropole-FC-Match-Logs-All-Competitions
d692d73b,Toulouse-Rodeo-FC,Toulouse-Rodeo-FC-Match-Logs-All-Competitions
e17e3b40,Toulouse-Saint-Joseph-FC,Toulouse-Saint-Joseph-FC-Match-Logs-All-Competitions
c96d05af,Tours,Tours-Match-Logs-All-Competitions
45ecbb46,Tower-Hamlets-FC,Tower-Hamlets-FC-Match-Logs-All-Competitions
498d9c4b,Tow-Law-Town-FC,Tow-Law-Town-FC-Match-Logs-All-Competitions
39260309,Trafford-FC,Trafford-FC-Match-Logs-All-Competitions
22327064,Tranmere-Rovers,Tranmere-Rovers-Match-Logs-All-Competitions
7f608a0a,Trelissac-FC,Trelissac-FC-Match-Logs-All-Competitions
4a5e33cc,Tring-Athletic-FC,Tring-Athletic-FC-Match-Logs-All-Competitions
6791c26a,Truro-City-FC,Truro-City-FC-Match-Logs-All-Competitions
2ce5b5d5,TSG-Lutter,TSG-Lutter-Match-Logs-All-Competitions
2dde87f1,TSG-Neustrelitz,TSG-Neustrelitz-Match-Logs-All-Competitions
1fba6178,TSV-Havelse,TSV-Havelse-Match-Logs-All-Competitions
bfcdd763,TSV-Jahn-Calden,TSV-Jahn-Calden-Match-Logs-All-Competitions
f62815d7,TSV-Schott-Mainz,TSV-Schott-Mainz-Match-Logs-All-Competitions
e17dbcf6,TSV-Steinbach,TSV-Steinbach-Match-Logs-All-Competitions
a2dc07ac,Tubize,Tubize-Match-Logs-All-Competitions
e489d347,Tuffley-Rovers-FC,Tuffley-Rovers-FC-Match-Logs-All-Competitions
f219726a,Tunbridge-Wells-FC,Tunbridge-Wells-FC-Match-Logs-All-Competitions
de550500,Turbine-Potsdam,Turbine-Potsdam-Match-Logs-All-Competitions
49f46afd,Turkgucu-Munchen,Turkgucu-Munchen-Match-Logs-All-Competitions
fa0b0fe5,Turkiyemspor-Berlin,Turkiyemspor-Berlin-Match-Logs-All-Competitions
4cb3a7df,TuS-Dassendorf,TuS-Dassendorf-Match-Logs-All-Competitions
c6ed9aad,TuS-Erndtebruck,TuS-Erndtebruck-Match-Logs-All-Competitions
ebb5acf6,TuS-Immendorf,TuS-Immendorf-Match-Logs-All-Competitions
152320d0,TuS-Rot-Weiss-Koblenz,TuS-Rot-Weiss-Koblenz-Match-Logs-All-Competitions
3a7a5f05,TuS-Schwachhausen,TuS-Schwachhausen-Match-Logs-All-Competitions
aa5142ce,TuS-Worrstadt,TuS-Worrstadt-Match-Logs-All-Competitions
a14455f8,TV-Alemannia-Zahringen,TV-Alemannia-Zahringen-Match-Logs-All-Competitions
fe5528c7,TVEC-Les-Sables-dOlonne,TVEC-Les-Sables-dOlonne-Match-Logs-All-Competitions
8727cbe6,UA-Niort-St-Florent,UA-Niort-St-Florent-Match-Logs-All-Competitions
8610664,Uerdingen,Uerdingen-Match-Logs-All-Competitions
6e2d0f72,UF-Belleville-Saint-Jean-DArdiere,UF-Belleville-Saint-Jean-DArdiere-Match-Logs-All-Competitions
b45f9287,UF-Macon,UF-Macon-Match-Logs-All-Competitions
6d6dcfdd,UJA-Maccabi-Paris-Metropole,UJA-Maccabi-Paris-Metropole-Match-Logs-All-Competitions
291257b3,Ulm,Ulm-Match-Logs-All-Competitions
ed2969b4,UL-Plantieres-Metz,UL-Plantieres-Metz-Match-Logs-All-Competitions
c2850b88,UL-Rombas,UL-Rombas-Match-Logs-All-Competitions
bac5a014,UMSF-Montelimar,UMSF-Montelimar-Match-Logs-All-Competitions
7d268aa1,Union-Furstenwalde,Union-Furstenwalde-Match-Logs-All-Competitions
0029d052,Union-Saint-Esteve-EspPerpignan-MM,Union-Saint-Esteve-EspPerpignan-MM-Match-Logs-All-Competitions
e14f61a5,Union-SG,Union-SG-Match-Logs-All-Competitions
0bf5b5a2,United-Services-Portsmouth-FC,United-Services-Portsmouth-FC-Match-Logs-All-Competitions
ba68a0c5,Unterhaching,Unterhaching-Match-Logs-All-Competitions
b7109505,US-Alencon,US-Alencon-Match-Logs-All-Competitions
1e2ef6be,US-Annecy-le-Vieux,US-Annecy-le-Vieux-Match-Logs-All-Competitions
a5115bfb,US-Avize-Grauves,US-Avize-Grauves-Match-Logs-All-Competitions
2293229f,US-Avranches,US-Avranches-Match-Logs-All-Competitions
b7c146c0,US-Blavozy,US-Blavozy-Match-Logs-All-Competitions
5e944c4c,US-Change,US-Change-Match-Logs-All-Competitions
b0b9782c,US-Chantilly,US-Chantilly-Match-Logs-All-Competitions
195546c7,US-Charitoise-Football,US-Charitoise-Football-Match-Logs-All-Competitions
b43cc5bd,US-Chauny,US-Chauny-Match-Logs-All-Competitions
e7d30434,US-Chauvigny,US-Chauvigny-Match-Logs-All-Competitions
6072ca11,US-Cheminots-Paray,US-Cheminots-Paray-Match-Logs-All-Competitions
41c86fd6,US-Choisy-au-Bac,US-Choisy-au-Bac-Match-Logs-All-Competitions
121dcdda,US-Colomiers-Football,US-Colomiers-Football-Match-Logs-All-Competitions
4d987358,US-Concarneau,US-Concarneau-Match-Logs-All-Competitions
2ec979d4,USC-Paloma,USC-Paloma-Match-Logs-All-Competitions
4c748be5,US-Escaudain-Football,US-Escaudain-Football-Match-Logs-All-Competitions
a4866f04,US-Esquelbecq,US-Esquelbecq-Match-Logs-All-Competitions
50337c22,US-Feillens,US-Feillens-Match-Logs-All-Competitions
10853cf5,US-Feurs,US-Feurs-Match-Logs-All-Competitions
bf0a4852,US-Forbach,US-Forbach-Match-Logs-All-Competitions
159f23e2,US-Gieroise,US-Gieroise-Match-Logs-All-Competitions
5d0bc197,US-Granville,US-Granville-Match-Logs-All-Competitions
a70e4fff,US-Gravelines-Foot,US-Gravelines-Foot-Match-Logs-All-Competitions
992b10e0,US-Ittenheim,US-Ittenheim-Match-Logs-All-Competitions
725c1caa,USJA-Carquefou,USJA-Carquefou-Match-Logs-All-Competitions
7624981f,US-La-Baule---Le-Pouliguen,US-La-Baule---Le-Pouliguen-Match-Logs-All-Competitions
565ae847,US-La-Gacilly,US-La-Gacilly-Match-Logs-All-Competitions
4856f563,US-Laon,US-Laon-Match-Logs-All-Competitions
1740a29b,USL-Dunkerque,USL-Dunkerque-Match-Logs-All-Competitions
b16b6f8f,US-Lege-Cap-Ferret,US-Lege-Cap-Ferret-Match-Logs-All-Competitions
7ed5186d,US-Le-Pays-du-Valois,US-Le-Pays-du-Valois-Match-Logs-All-Competitions
a8c2836f,US-Lesquin,US-Lesquin-Match-Logs-All-Competitions
0bed5d02,US-Liffre,US-Liffre-Match-Logs-All-Competitions
e6f31b38,US-Lillebonne,US-Lillebonne-Match-Logs-All-Competitions
76174677,US-Lormont,US-Lormont-Match-Logs-All-Competitions
95d038b3,US-Lusitanos-de-Saint-Maur,US-Lusitanos-de-Saint-Maur-Match-Logs-All-Competitions
6b66b09e,US-Macouria,US-Macouria-Match-Logs-All-Competitions
c29fb6f0,US-Marignane,US-Marignane-Match-Logs-All-Competitions
26d18deb,US-Marseille-Endoume,US-Marseille-Endoume-Match-Logs-All-Competitions
204cd7e7,US-Matoury,US-Matoury-Match-Logs-All-Competitions
c67e834f,US-Maubeuge,US-Maubeuge-Match-Logs-All-Competitions
b0720977,US-Mineurs-de-Waziers,US-Mineurs-de-Waziers-Match-Logs-All-Competitions
e2f6ddd0,US-Montagnarde,US-Montagnarde-Match-Logs-All-Competitions
e474ed57,US-Mozac,US-Mozac-Match-Logs-All-Competitions
80bfb060,USM-Saran,USM-Saran-Match-Logs-All-Competitions
bdfa5bda,USM-Senlis,USM-Senlis-Match-Logs-All-Competitions
32ae5aa8,US-Noeux-les-Mines,US-Noeux-les-Mines-Match-Logs-All-Competitions
2.18E+75,US-Nogent,US-Nogent-Match-Logs-All-Competitions
897890de,US-Oberlauterbach-Eberbach,US-Oberlauterbach-Eberbach-Match-Logs-All-Competitions
d60ff0db,US-Oberschaeffolsheim,US-Oberschaeffolsheim-Match-Logs-All-Competitions
dfbc46d5,USON-Mondeville,USON-Mondeville-Match-Logs-All-Competitions
e0be2f05,US-Pays-de-Cassel,US-Pays-de-Cassel-Match-Logs-All-Competitions
2bef96ba,US-Perros-Louannec,US-Perros-Louannec-Match-Logs-All-Competitions
39981dae,USPF-Saint-Philbert-de-Grand-Lieu,USPF-Saint-Philbert-de-Grand-Lieu-Match-Logs-All-Competitions
25aa43e7,US-Pont-Sainte-Maxence,US-Pont-Sainte-Maxence-Match-Logs-All-Competitions
db9f975e,US-Raon-lEtape,US-Raon-lEtape-Match-Logs-All-Competitions
60c910f8,US-Reipertswiller,US-Reipertswiller-Match-Logs-All-Competitions
c9678f6c,US-Roye-Noyon,US-Roye-Noyon-Match-Logs-All-Competitions
5839618e,US-Rungis,US-Rungis-Match-Logs-All-Competitions
66579888,US-Saint-Berthevin-Football,US-Saint-Berthevin-Football-Match-Logs-All-Competitions
e927ded0,US-Sainte-Marienne,US-Sainte-Marienne-Match-Logs-All-Competitions
27840bc2,US-Saint-Galmier-Chamboeuf,US-Saint-Galmier-Chamboeuf-Match-Logs-All-Competitions
e272aa30,US-Saint-Gregorienne-F-35,US-Saint-Gregorienne-F-35-Match-Logs-All-Competitions
040e70e5,US-Saint-Malo,US-Saint-Malo-Match-Logs-All-Competitions
36acd614,US-Saint-Omer,US-Saint-Omer-Match-Logs-All-Competitions
4c629304,US-Saint-Sernin-du-Bois,US-Saint-Sernin-du-Bois-Match-Logs-All-Competitions
ca76324a,US-Saliniere-Aigues-Mortes,US-Saliniere-Aigues-Mortes-Match-Logs-All-Competitions
2ec629d8,US-Sanfloraine-Saint-Flour,US-Sanfloraine-Saint-Flour-Match-Logs-All-Competitions
3ac615e7,US-Sarre-Union,US-Sarre-Union-Match-Logs-All-Competitions
91e68ea5,USSA-Vertou,USSA-Vertou-Match-Logs-All-Competitions
5c720efb,US-Senart-Moissy,US-Senart-Moissy-Match-Logs-All-Competitions
38f2ba19,US-Sinnamary,US-Sinnamary-Match-Logs-All-Competitions
4104312d,USSM-Loos-en-Gohelle,USSM-Loos-en-Gohelle-Match-Logs-All-Competitions
f01b6651,US-St-Sauveur,US-St-Sauveur-Match-Logs-All-Competitions
8591dfb6,US-Teteghem,US-Teteghem-Match-Logs-All-Competitions
b970b500,US-Thionville-Lusitanos,US-Thionville-Lusitanos-Match-Logs-All-Competitions
0b7f9005,US-Tourcoing-FC,US-Tourcoing-FC-Match-Logs-All-Competitions
e33635c6,US-Tregunc,US-Tregunc-Match-Logs-All-Competitions
e155ce69,US-Vandoeuvre,US-Vandoeuvre-Match-Logs-All-Competitions
c9a20d40,US-Vic-Le-Comte,US-Vic-Le-Comte-Match-Logs-All-Competitions
8a3d84bf,US-Vimy,US-Vimy-Match-Logs-All-Competitions
765472c9,USV-Jena,USV-Jena-Match-Logs-All-Competitions
a3d33f10,Uttoxeter-Town-FC,Uttoxeter-Town-FC-Match-Logs-All-Competitions
39b14bc5,Uxbridge-FC,Uxbridge-FC-Match-Logs-All-Competitions
259d3345,Valenciennes,Valenciennes-Match-Logs-All-Competitions
52807106,Vannes,Vannes-Match-Logs-All-Competitions
1782aadf,Vauxhall-Motors,Vauxhall-Motors-Match-Logs-All-Competitions
746055cb,VCD-Athletic-FC,VCD-Athletic-FC-Match-Logs-All-Competitions
73c7428b,Velay-FC,Velay-FC-Match-Logs-All-Competitions
5f56a9a6,Vendee-Fontenay-Foot,Vendee-Fontenay-Foot-Match-Logs-All-Competitions
7150bd35,Vendee-Lucon-Football,Vendee-Lucon-Football-Match-Logs-All-Competitions
2b4a0e5e,Vendee-Poire-sur-Vie-Football,Vendee-Poire-sur-Vie-Football-Match-Logs-All-Competitions
00c22da5,Verwood-Town-FC,Verwood-Town-FC-Match-Logs-All-Competitions
90d37df2,VfB-Eichstatt,VfB-Eichstatt-Match-Logs-All-Competitions
8c6d7dee,VfB-Germania-Halberstadt,VfB-Germania-Halberstadt-Match-Logs-All-Competitions
a1f4798e,VfB-Oldenburg,VfB-Oldenburg-Match-Logs-All-Competitions
108a53a3,VfL-Jesteburg,VfL-Jesteburg-Match-Logs-All-Competitions
6010ba78,VfL-Oldenburg,VfL-Oldenburg-Match-Logs-All-Competitions
d71f2df8,VfR-Schwarz-Weiss-Warbeyen,VfR-Schwarz-Weiss-Warbeyen-Match-Logs-All-Competitions
4c2260eb,VfR-Wormatia-08-Worms,VfR-Wormatia-08-Worms-Match-Logs-All-Competitions
fc2d8fd5,Vierzon-Foot-18,Vierzon-Foot-18-Match-Logs-All-Competitions
3dc1ffe5,Villemomble,Villemomble-Match-Logs-All-Competitions
c78ae282,Villeneuve-dAscq-Metropole,Villeneuve-dAscq-Metropole-Match-Logs-All-Competitions
4c989f6a,Virginia-Water-FC,Virginia-Water-FC-Match-Logs-All-Competitions
8acf845e,Voltigeurs-de-Chateaubriant,Voltigeurs-de-Chateaubriant-Match-Logs-All-Competitions
4e35591b,VSG-Altglienicke,VSG-Altglienicke-Match-Logs-All-Competitions
0217e4d8,Waasland-Beveren,Waasland-Beveren-Match-Logs-All-Competitions
3ec823ca,Wacker-Burghausen,Wacker-Burghausen-Match-Logs-All-Competitions
d45bef5d,Walddorfer-SV,Walddorfer-SV-Match-Logs-All-Competitions
d96bbc04,Walsall,Walsall-Match-Logs-All-Competitions
fcc5601f,Walsall-Wood-FC,Walsall-Wood-FC-Match-Logs-All-Competitions
bce68537,Walsham-le-Willows-FC,Walsham-le-Willows-FC-Match-Logs-All-Competitions
b0f2c259,Waltham-Abbey-FC,Waltham-Abbey-FC-Match-Logs-All-Competitions
397656f5,Waltham-Forest-FC,Waltham-Forest-FC-Match-Logs-All-Competitions
f5d99ab5,Walton-and-Hersham-FC,Walton-and-Hersham-FC-Match-Logs-All-Competitions
2c2e15c8,Walton-Casuals-FC,Walton-Casuals-FC-Match-Logs-All-Competitions
02c356ac,Wantage-Town-FC,Wantage-Town-FC-Match-Logs-All-Competitions
fbec31be,Ware-FC,Ware-FC-Match-Logs-All-Competitions
03b4c4d2,Warminster-Town-FC,Warminster-Town-FC-Match-Logs-All-Competitions
9fef2a00,Warnemunde,Warnemunde-Match-Logs-All-Competitions
3e317057,Warrington-Town-FC,Warrington-Town-FC-Match-Logs-All-Competitions
ba3008bb,Washington-FC,Washington-FC-Match-Logs-All-Competitions
2abfe087,Watford,Watford-Match-Logs-All-Competitions
6f7db76a,Wattenscheid,Wattenscheid-Match-Logs-All-Competitions
6598bf6b,Wealdstone-FC,Wealdstone-FC-Match-Logs-All-Competitions
82bda106,Wednesfield-FC,Wednesfield-FC-Match-Logs-All-Competitions
432f2430,Wehen-Wiesbaden,Wehen-Wiesbaden-Match-Logs-All-Competitions
1bfb24c7,Wellingborough-Town-FC,Wellingborough-Town-FC-Match-Logs-All-Competitions
4577c551,Wellingborough-Whitworth-FC,Wellingborough-Whitworth-FC-Match-Logs-All-Competitions
235a0bad,Wellington-AFC,Wellington-AFC-Match-Logs-All-Competitions
0300cee6,Wellington-FC,Wellington-FC-Match-Logs-All-Competitions
84687b65,Welling-Town-FC,Welling-Town-FC-Match-Logs-All-Competitions
aea94879,Welling-United,Welling-United-Match-Logs-All-Competitions
3d1fb871,Wells-City-FC,Wells-City-FC-Match-Logs-All-Competitions
58db3b05,Welton-Rovers-FC,Welton-Rovers-FC-Match-Logs-All-Competitions
16af3fc1,Welwyn-Garden-City-FC,Welwyn-Garden-City-FC-Match-Logs-All-Competitions
1529de6e,Wembley-FC,Wembley-FC-Match-Logs-All-Competitions
27020d71,Werder-Bremen-II,Werder-Bremen-II-Match-Logs-All-Competitions
c36e8f44,West-Allotment-Celtic,West-Allotment-Celtic-Match-Logs-All-Competitions
9ec91479,West-Auckland-Town-FC,West-Auckland-Town-FC-Match-Logs-All-Competitions
f9f5e9f3,West-Bridgford,West-Bridgford-Match-Logs-All-Competitions
60c6b05f,West-Bromwich-Albion,West-Bromwich-Albion-Match-Logs-All-Competitions
7a97ce29,Westbury-United-FC,Westbury-United-FC-Match-Logs-All-Competitions
1525ad79,West-Didsbury-and-Chorlton-AFC,West-Didsbury-and-Chorlton-AFC-Match-Logs-All-Competitions
57b6cfb8,Westerlo,Westerlo-Match-Logs-All-Competitions
63831d15,West-Essex-FC,West-Essex-FC-Match-Logs-All-Competitions
fdcb2b69,Westfield-FC,Westfield-FC-Match-Logs-All-Competitions
84eeb440,Westfields-FC,Westfields-FC-Match-Logs-All-Competitions
5b0b2bd7,Weston-super-Mare-AFC,Weston-super-Mare-AFC-Match-Logs-All-Competitions
7605a6a1,Westside-FC,Westside-FC-Match-Logs-All-Competitions
6dc6688d,Weymouth,Weymouth-Match-Logs-All-Competitions
3dd03e79,Whickham-FC,Whickham-FC-Match-Logs-All-Competitions
287d30c7,Whitby-Town-FC,Whitby-Town-FC-Match-Logs-All-Competitions
c10a18e7,Whitchurch-Alport-FC,Whitchurch-Alport-FC-Match-Logs-All-Competitions
4d1b342a,Whitchurch-United,Whitchurch-United-Match-Logs-All-Competitions
6109125,White-Ensign-FC,White-Ensign-FC-Match-Logs-All-Competitions
65038f3e,Whitehawk-FC,Whitehawk-FC-Match-Logs-All-Competitions
a697eb08,White-Star,White-Star-Match-Logs-All-Competitions
7b6d7d4b,Whitley-Bay-FC,Whitley-Bay-FC-Match-Logs-All-Competitions
47ab32b3,Whitstable-Town-FC,Whitstable-Town-FC-Match-Logs-All-Competitions
436f05df,Whitton-United-FC,Whitton-United-FC-Match-Logs-All-Competitions
0cb86048,Whyteleafe-FC,Whyteleafe-FC-Match-Logs-All-Competitions
637a268c,Wick-and-Barnham-United-FC,Wick-and-Barnham-United-FC-Match-Logs-All-Competitions
1d19434e,Widnes-FC,Widnes-FC-Match-Logs-All-Competitions
ef1802ee,Wiedenbruck,Wiedenbruck-Match-Logs-All-Competitions
e59ddc76,Wigan-Athletic,Wigan-Athletic-Match-Logs-All-Competitions
3bf9b5e5,Willand-Rovers-FC,Willand-Rovers-FC-Match-Logs-All-Competitions
3679c494,Wimbledon,Wimbledon-Match-Logs-All-Competitions
f3a2ba41,Wimborne-Town-FC,Wimborne-Town-FC-Match-Logs-All-Competitions
b1f18f58,Wincanton-Town-FC,Wincanton-Town-FC-Match-Logs-All-Competitions
82cfb72a,Winchester-City-FC,Winchester-City-FC-Match-Logs-All-Competitions
2b534fac,Windsor-FC,Windsor-FC-Match-Logs-All-Competitions
32a87154,Wingate-and-Finchley-FC,Wingate-and-Finchley-FC-Match-Logs-All-Competitions
e90d6cd6,Winsford-United-FC,Winsford-United-FC-Match-Logs-All-Competitions
edd0e873,Winslow-United-FC,Winslow-United-FC-Match-Logs-All-Competitions
95161f9a,Winterton-Rangers,Winterton-Rangers-Match-Logs-All-Competitions
e1b8d29b,Wisbech-Town-FC,Wisbech-Town-FC-Match-Logs-All-Competitions
4361d7f9,Witham-Town-FC,Witham-Town-FC-Match-Logs-All-Competitions
8a79714f,Witton-Albion-FC,Witton-Albion-FC-Match-Logs-All-Competitions
9ee75fde,Wivenhoe-Town-FC,Wivenhoe-Town-FC-Match-Logs-All-Competitions
441530ba,Wodson-Park-FC,Wodson-Park-FC-Match-Logs-All-Competitions
c30e88bc,Woking,Woking-Match-Logs-All-Competitions
e6bfe0e7,Wokingham-and-Emmbrook-FC,Wokingham-and-Emmbrook-FC-Match-Logs-All-Competitions
b7d7d1f9,Wolverhampton-Casuals-FC,Wolverhampton-Casuals-FC-Match-Logs-All-Competitions
c708fffd,Wolverhampton-Sporting-CFC,Wolverhampton-Sporting-CFC-Match-Logs-All-Competitions
798d6e7a,Woodbridge-Town-FC,Woodbridge-Town-FC-Match-Logs-All-Competitions
f034ffd5,Woodford-Town-FC,Woodford-Town-FC-Match-Logs-All-Competitions
0a78c053,Woodley-Town-FC,Woodley-Town-FC-Match-Logs-All-Competitions
9a02e66f,Wootton-Bassett-Town-FC,Wootton-Bassett-Town-FC-Match-Logs-All-Competitions
