Squad_Code,Year,Name,Text
374d5158,2022-2023,Gonzalo-Montiel,Gonzalo-Montiel-Match-Logs
475a738b,2022-2023,Sekou-Gassama,Sekou-Gassama-Match-Logs
0f59a7bf,2022-2023,Anton-Stach,Anton-Stach-Match-Logs
b6baba31,2022-2023,Vivaldo-Semedo,Vivaldo-Semedo-Match-Logs
230f0471,2022-2023,Nathan-Patterson,Nathan-Patterson-Match-Logs
857a5abe,2022-2023,Stefan-Bell,Stefan-Bell-Match-Logs
0512a60a,2022-2023,Ismael-Doukoure,Ismael-Doukoure-Match-Logs
bcc81786,2022-2023,Kelvin-Amian,Kelvin-Amian-Match-Logs
f3a9fa26,2022-2023,Cristian-Buonaiuto,Cristian-Buonaiuto-Match-Logs
f0caab96,2022-2023,Toti-Gomes,Toti-Gomes-Match-Logs
8f056768,2022-2023,Xaver-Schlager,Xaver-Schlager-Match-Logs
e7ca0439,2022-2023,James-Tomkins,James-Tomkins-Match-Logs
5fdcb075,2022-2023,Thibault-De-Smet,Thibault-De-Smet-Match-Logs
cdf65d12,2022-2023,Marlon,Marlon-Match-Logs
74d4cec6,2022-2023,Vitinha,Vitinha-Match-Logs
23610943,2022-2023,Nahuel-Molina,Nahuel-Molina-Match-Logs
528492ea,2022-2023,Alfred-Duncan,Alfred-Duncan-Match-Logs
343c0d52,2022-2023,Giovanni-Simeone,Giovanni-Simeone-Match-Logs
56d838f7,2022-2023,Darko-Gyabi,Darko-Gyabi-Match-Logs
6250083a,2022-2023,Oliver-Skipp,Oliver-Skipp-Match-Logs
5c4dc0ff,2022-2023,Mariano,Mariano-Match-Logs
93feac6e,2022-2023,Patrick-Bamford,Patrick-Bamford-Match-Logs
79a793b7,2022-2023,Lilian-Raolisoa,Lilian-Raolisoa-Match-Logs
2e4f5f03,2022-2023,Andrew-Robertson,Andrew-Robertson-Match-Logs
d9ba39fc,2022-2023,Diego-Rico,Diego-Rico-Match-Logs
d04b94db,2022-2023,Nelson-Semedo,Nelson-Semedo-Match-Logs
a45a5d95,2022-2023,Kevin-Spadanuda,Kevin-Spadanuda-Match-Logs
05f99a4a,2022-2023,Jonathan-Burkardt,Jonathan-Burkardt-Match-Logs
f49c4ae9,2022-2023,Junior-Messias,Junior-Messias-Match-Logs
d183e9d6,2022-2023,Nicola-Murru,Nicola-Murru-Match-Logs
79ca3e23,2022-2023,Ondrej-Duda,Ondrej-Duda-Match-Logs
4dbd0916,2022-2023,Thomas-Lemar,Thomas-Lemar-Match-Logs
8e235926,2022-2023,Michael-Gregoritsch,Michael-Gregoritsch-Match-Logs
79b0d6a0,2022-2023,Rui-Patricio,Rui-Patricio-Match-Logs
f5a00fa4,2022-2023,Joao-Moutinho,Joao-Moutinho-Match-Logs
5b28b2f6,2022-2023,Josan,Josan-Match-Logs
33b8d077,2022-2023,Marcelo-Brozovic,Marcelo-Brozovic-Match-Logs
b2561711,2022-2023,Tommaso-Milanese,Tommaso-Milanese-Match-Logs
9f936061,2022-2023,Neto-Borges,Neto-Borges-Match-Logs
fc62f087,2022-2023,Abdou-Diallo,Abdou-Diallo-Match-Logs
58a9a4d9,2022-2023,Oliver-Torres,Oliver-Torres-Match-Logs
79083382,2022-2023,Juan-Jesus,Juan-Jesus-Match-Logs
75b86fb3,2022-2023,Alessandro-Bastoni,Alessandro-Bastoni-Match-Logs
493924a7,2022-2023,Kevin-Mbabu,Kevin-Mbabu-Match-Logs
5db04597,2022-2023,Pablo-Maffeo,Pablo-Maffeo-Match-Logs
b827d5b3,2022-2023,Marc-Albrighton,Marc-Albrighton-Match-Logs
88f53b75,2022-2023,Niklas-Pyyhtia,Niklas-Pyyhtia-Match-Logs
d14229f3,2022-2023,Adrien-Hunou,Adrien-Hunou-Match-Logs
cc971106,2022-2023,Rocco-Reitz,Rocco-Reitz-Match-Logs
4bd414c1,2022-2023,Raul-Albiol,Raul-Albiol-Match-Logs
2df7cc43,2022-2023,Bruno-Amione,Bruno-Amione-Match-Logs
ff579c7e,2022-2023,Nikola-Moro,Nikola-Moro-Match-Logs
